iteration:3, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=1 : 0.919542
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=10 : 0.999328
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=20 : 1.057172
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=30 : 1.046203
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=40 : 1.032240
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=1 : 0.901589
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=10 : 1.596731
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=20 : 1.014287
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=30 : 0.991444
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=40 : 1.638619
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=1 : 0.976390
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=10 : 1.032240
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=20 : 1.025259
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=30 : 1.621664
iteration:3, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=40 : 1.065152
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=1 : 0.796869
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=10 : 1.043211
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=20 : 1.080112
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=30 : 1.013291
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=40 : 1.043210
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=1 : 0.921429
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=10 : 1.070139
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=20 : 1.065153
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=30 : 1.018277
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=40 : 1.018277
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=1 : 1.113024
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=10 : 1.052187
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=20 : 1.068144
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=30 : 1.011295
iteration:3, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=40 : 1.041216
iteration:3, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=1 : 0.783905
iteration:3, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=10 : 0.997334
iteration:3, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=20 : 1.018278
iteration:3, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=30 : 1.071136
iteration:3, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=40 : 1.125989
iteration:3, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=1 : 0.941482
