iteration:2, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=1 : 0.805845
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=10 : 1.207771
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=20 : 1.011296
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=30 : 1.257638
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=40 : 1.102054
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=1 : 1.007306
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=10 : 1.018277
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=20 : 1.028250
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=30 : 1.639616
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=40 : 1.019275
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=1 : 0.986363
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=10 : 1.019275
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=20 : 1.002319
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=30 : 2.258960
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=40 : 1.076123
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=1 : 0.811830
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=10 : 1.022267
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=20 : 1.018277
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=30 : 1.052187
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=40 : 1.091082
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=1 : 0.955445
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=10 : 1.073131
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=20 : 1.045205
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=30 : 1.056176
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=40 : 1.007307
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=1 : 0.995338
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=10 : 0.982373
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=20 : 1.030246
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=30 : 1.062161
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=40 : 1.054181
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=1 : 0.782906
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=10 : 1.026256
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=20 : 0.982374
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=30 : 1.007307
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=40 : 1.057173
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=1 : 0.976389
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=10 : 1.047201
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=20 : 1.055178
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=30 : 1.046203
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=40 : 1.064154
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=1 : 0.997333
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=10 : 1.020272
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=20 : 1.003317
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=30 : 1.071136
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=40 : 1.058170
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=1 : 0.786896
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=10 : 1.003317
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=20 : 1.088091
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=30 : 1.011296
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=40 : 1.013291
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.001000, penalty=1 : 0.933504
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.001000, penalty=10 : 1.040219
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.001000, penalty=20 : 1.051189
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.001000, penalty=30 : 1.013291
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.001000, penalty=40 : 1.040218
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.000010, penalty=1 : 1.000325
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.000010, penalty=10 : 1.027253
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.000010, penalty=20 : 1.060166
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.000010, penalty=30 : 1.025259
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.000010, penalty=40 : 1.032240
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.100000, penalty=1 : 0.788852
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.100000, penalty=10 : 1.029248
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.100000, penalty=20 : 1.011296
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.100000, penalty=30 : 1.055179
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.100000, penalty=40 : 1.054181
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.001000, penalty=1 : 0.901589
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.001000, penalty=10 : 1.008304
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.001000, penalty=20 : 1.076124
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.001000, penalty=30 : 1.041217
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.001000, penalty=40 : 1.032382
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.000010, penalty=1 : 0.971403
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.000010, penalty=10 : 1.011295
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.000010, penalty=20 : 1.043210
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.000010, penalty=30 : 1.045205
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.000010, penalty=40 : 1.027253
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.100000, penalty=1 : 4.083083
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.100000, penalty=10 : 7.240639
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.100000, penalty=20 : 4.021248
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.100000, penalty=30 : 4.888928
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.100000, penalty=40 : 6.379940
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.001000, penalty=1 : 5.340720
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.001000, penalty=10 : 3.975370
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.001000, penalty=20 : 6.517573
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.001000, penalty=30 : 9.891551
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.001000, penalty=40 : 4.037205
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.000010, penalty=1 : 11.387551
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.000010, penalty=10 : 5.640914
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.000010, penalty=20 : 8.152202
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.000010, penalty=30 : 7.513909
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.000010, penalty=40 : 6.439780
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.100000, penalty=1 : 3.368992
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.100000, penalty=10 : 4.156885
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.100000, penalty=20 : 3.089738
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.100000, penalty=30 : 3.956421
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.100000, penalty=40 : 5.015590
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.001000, penalty=1 : 3.795850
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.001000, penalty=10 : 3.997312
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.001000, penalty=20 : 3.979360
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.001000, penalty=30 : 3.988335
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.001000, penalty=40 : 3.887605
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.000010, penalty=1 : 3.973376
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.000010, penalty=10 : 4.170847
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.000010, penalty=20 : 4.069119
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.000010, penalty=30 : 4.019253
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.000010, penalty=40 : 4.068122
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.100000, penalty=1 : 3.591397
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.100000, penalty=10 : 4.066127
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.100000, penalty=20 : 4.182816
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.100000, penalty=30 : 4.073109
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.100000, penalty=40 : 3.936473
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.001000, penalty=1 : 3.873643
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.001000, penalty=10 : 4.155888
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.001000, penalty=20 : 3.985344
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.001000, penalty=30 : 4.126965
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.001000, penalty=40 : 4.195781
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.000010, penalty=1 : 3.877631
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.000010, penalty=10 : 4.270581
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.000010, penalty=20 : 4.079093
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.000010, penalty=30 : 4.239664
iteration:2, computational time when k=2,weight=4.000000, tolerance=0.000010, penalty=40 : 4.254624
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.100000, penalty=1 : 3.411877
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.100000, penalty=10 : 4.008283
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.100000, penalty=20 : 3.186480
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.100000, penalty=30 : 4.029226
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.100000, penalty=40 : 4.230687
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.001000, penalty=1 : 3.841728
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.001000, penalty=10 : 4.104026
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.001000, penalty=20 : 4.204757
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.001000, penalty=30 : 4.162869
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.001000, penalty=40 : 4.133946
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.000010, penalty=1 : 4.027232
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.000010, penalty=10 : 4.318453
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.000010, penalty=20 : 4.121979
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.000010, penalty=30 : 4.040197
iteration:2, computational time when k=2,weight=6.000000, tolerance=0.000010, penalty=40 : 4.029227
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.100000, penalty=1 : 3.402901
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.100000, penalty=10 : 4.013269
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.100000, penalty=20 : 4.028229
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.100000, penalty=30 : 4.160874
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.100000, penalty=40 : 4.149904
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.001000, penalty=1 : 3.854693
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.001000, penalty=10 : 4.090063
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.001000, penalty=20 : 4.194783
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.001000, penalty=30 : 3.394923
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.001000, penalty=40 : 4.139931
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.000010, penalty=1 : 3.961407
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.000010, penalty=10 : 4.087071
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.000010, penalty=20 : 4.135941
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.000010, penalty=30 : 4.102032
iteration:2, computational time when k=2,weight=8.000000, tolerance=0.000010, penalty=40 : 4.034213
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.100000, penalty=1 : 10.565748
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.100000, penalty=10 : 11.185093
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.100000, penalty=20 : 9.318085
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.100000, penalty=30 : 8.092362
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.100000, penalty=40 : 12.615268
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.001000, penalty=1 : 9.947402
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.001000, penalty=10 : 14.627887
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.001000, penalty=20 : 12.517529
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.001000, penalty=30 : 12.113610
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.001000, penalty=40 : 12.637209
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.000010, penalty=1 : 10.082125
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.000010, penalty=10 : 15.504543
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.000010, penalty=20 : 14.905146
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.000010, penalty=30 : 11.893199
iteration:2, computational time when k=3,weight=0.000000, tolerance=0.000010, penalty=40 : 9.250266
iteration:2, computational time when k=3,weight=2.000000, tolerance=0.100000, penalty=1 : 4.497973
iteration:2, computational time when k=3,weight=2.000000, tolerance=0.100000, penalty=10 : 5.109338
iteration:2, computational time when k=3,weight=2.000000, tolerance=0.100000, penalty=20 : 5.119312
iteration:2, computational time when k=3,weight=2.000000, tolerance=0.100000, penalty=30 : 5.182143
iteration:2, computational time when k=3,weight=2.000000, tolerance=0.100000, penalty=40 : 5.240986
iteration:2, computational time when k=3,weight=2.000000, tolerance=0.001000, penalty=1 : 4.917850
iteration:2, computational time when k=3,weight=2.000000, tolerance=0.001000, penalty=10 : 6.281205
