iteration:7, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=1 : 0.879648
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=10 : 1.057174
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=20 : 1.048197
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=30 : 1.042213
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=40 : 1.054182
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=1 : 0.957440
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=10 : 1.019274
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=20 : 1.037227
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=30 : 1.034235
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=40 : 1.698459
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=1 : 0.939349
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=10 : 0.999328
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=20 : 1.033237
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=30 : 1.631637
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=40 : 1.039221
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=1 : 0.857706
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=10 : 1.022267
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=20 : 1.120052
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=30 : 1.010299
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=40 : 1.018278
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=1 : 0.982374
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=10 : 1.001323
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=20 : 1.007307
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=30 : 1.042214
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=40 : 1.061163
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=1 : 1.001323
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=10 : 1.014288
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=20 : 0.997334
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=30 : 1.052187
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=40 : 1.066149
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=1 : 0.809834
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=10 : 1.067147
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=20 : 1.034234
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=30 : 1.034235
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=40 : 1.030246
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=1 : 0.996336
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=10 : 0.991349
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=20 : 1.015285
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=30 : 1.025259
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=40 : 1.077120
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=1 : 1.005312
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=10 : 1.062160
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=20 : 1.069141
