iteration:2, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=1 : 2.833424
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=10 : 3.060816
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=20 : 1.835093
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=30 : 1.875984
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=40 : 1.909892
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=1 : 1.842075
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=10 : 1.864016
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=20 : 1.834096
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=30 : 1.874987
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=40 : 3.108687
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=1 : 1.975717
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=10 : 3.041867
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=20 : 1.851051
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=30 : 1.870998
iteration:2, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=40 : 1.869999
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=1 : 1.677514
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=10 : 1.890944
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=20 : 1.862021
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=30 : 1.913883
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=40 : 1.896927
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=1 : 1.860026
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=10 : 2.003642
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=20 : 1.947791
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=30 : 1.874986
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=40 : 1.852048
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=1 : 1.820133
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=10 : 1.873989
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=20 : 1.846064
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=30 : 1.925851
iteration:2, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=40 : 1.844069
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=1 : 1.687488
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=10 : 1.878975
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=20 : 1.855040
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=30 : 1.868006
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=40 : 1.854043
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=1 : 1.827115
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=10 : 1.828112
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=20 : 1.899920
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=30 : 1.860026
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=40 : 1.849054
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=1 : 1.993669
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=10 : 1.853046
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=20 : 1.848059
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=30 : 1.811157
iteration:2, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=40 : 1.879974
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=1 : 1.671530
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=10 : 1.838085
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=20 : 2.021595
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=30 : 1.893936
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=40 : 1.954774
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.001000, penalty=1 : 1.831104
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.001000, penalty=10 : 1.929840
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.001000, penalty=20 : 1.870997
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.001000, penalty=30 : 1.887952
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.001000, penalty=40 : 1.860027
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.000010, penalty=1 : 1.827115
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.000010, penalty=10 : 1.866011
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.000010, penalty=20 : 1.917873
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.000010, penalty=30 : 2.072459
iteration:2, computational time when k=1,weight=6.000000, tolerance=0.000010, penalty=40 : 1.868005
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.100000, penalty=1 : 1.762288
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.100000, penalty=10 : 1.846064
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.100000, penalty=20 : 1.807189
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.100000, penalty=30 : 1.952779
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.100000, penalty=40 : 1.967738
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.001000, penalty=1 : 1.808165
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.001000, penalty=10 : 1.867007
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.001000, penalty=20 : 1.838085
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.001000, penalty=30 : 1.921862
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.001000, penalty=40 : 1.888949
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.000010, penalty=1 : 1.849055
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.000010, penalty=10 : 1.882965
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.000010, penalty=20 : 1.895931
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.000010, penalty=30 : 1.875984
iteration:2, computational time when k=1,weight=8.000000, tolerance=0.000010, penalty=40 : 1.974720
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.100000, penalty=1 : 18.776793
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.100000, penalty=10 : 15.951349
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.100000, penalty=20 : 4.725365
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.100000, penalty=30 : 16.139844
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.100000, penalty=40 : 6.593370
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.001000, penalty=1 : 17.557054
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.001000, penalty=10 : 8.633914
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.001000, penalty=20 : 15.602280
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.001000, penalty=30 : 4.868981
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.001000, penalty=40 : 8.710709
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.000010, penalty=1 : 8.837370
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.000010, penalty=10 : 12.284153
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.000010, penalty=20 : 6.707066
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.000010, penalty=30 : 6.647227
iteration:2, computational time when k=2,weight=0.000000, tolerance=0.000010, penalty=40 : 19.676388
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.100000, penalty=1 : 8.085381
iteration:2, computational time when k=2,weight=2.000000, tolerance=0.100000, penalty=10 : 8.857302
