iteration:10, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=1 : 1.695466
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=10 : 4.265594
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=20 : 4.156885
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=30 : 3.144591
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=40 : 4.073109
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=1 : 1.817142
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=10 : 1.879972
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=20 : 1.852048
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=30 : 1.858031
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=40 : 5.341717
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=1 : 2.963077
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=10 : 3.034885
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=20 : 1.846063
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=30 : 1.851050
iteration:10, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=40 : 1.953776
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=1 : 1.673525
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=10 : 2.031568
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=20 : 1.841077
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=30 : 2.008630
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=40 : 1.857035
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=1 : 1.857035
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=10 : 1.948789
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=20 : 1.902911
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=30 : 1.859029
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=40 : 1.918869
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=1 : 1.881968
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=10 : 1.835094
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=20 : 1.885957
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=30 : 1.861023
iteration:10, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=40 : 1.904907
iteration:10, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=1 : 1.794203
iteration:10, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=10 : 1.838086
iteration:10, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=20 : 1.899048
iteration:10, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=30 : 1.853045
iteration:10, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=40 : 1.861023
iteration:10, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=1 : 1.792208
iteration:10, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=10 : 2.048523
iteration:10, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=20 : 1.856037
iteration:10, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=30 : 1.888949
iteration:10, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=40 : 1.865013
iteration:10, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=1 : 1.798192
iteration:10, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=10 : 1.848058
