iteration:7, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=1 : 2.861349
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=10 : 1.990677
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=20 : 1.830106
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=30 : 1.866011
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.100000, penalty=40 : 1.893936
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=1 : 2.923183
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=10 : 2.961083
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=20 : 4.187802
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=30 : 3.000975
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.001000, penalty=40 : 1.828112
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=1 : 1.826117
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=10 : 1.839082
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=20 : 4.091061
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=30 : 3.020923
iteration:7, computational time when k=1,weight=0.000000, tolerance=0.000010, penalty=40 : 3.023915
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=1 : 1.812154
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=10 : 1.806171
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=20 : 1.850054
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=30 : 1.875984
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.100000, penalty=40 : 1.843073
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=1 : 1.836091
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=10 : 1.819136
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=20 : 2.059398
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=30 : 1.878975
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.001000, penalty=40 : 1.850053
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=1 : 1.839082
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=10 : 1.830107
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=20 : 1.874986
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=30 : 1.904906
iteration:7, computational time when k=1,weight=2.000000, tolerance=0.000010, penalty=40 : 1.842074
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=1 : 1.675520
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=10 : 1.967738
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=20 : 1.874986
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=30 : 1.867008
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.100000, penalty=40 : 1.839082
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=1 : 1.869002
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=10 : 1.850054
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=20 : 1.855040
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=30 : 1.861024
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.001000, penalty=40 : 1.866010
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=1 : 1.826117
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=10 : 1.862021
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=20 : 1.839083
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=30 : 1.980704
iteration:7, computational time when k=1,weight=4.000000, tolerance=0.000010, penalty=40 : 1.861024
iteration:7, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=1 : 1.772261
iteration:7, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=10 : 2.050517
iteration:7, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=20 : 1.844069
iteration:7, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=30 : 1.936822
iteration:7, computational time when k=1,weight=6.000000, tolerance=0.100000, penalty=40 : 1.874987
