68.552	70.546	72.539	74.533	76.526
36.982	38.093	39.204	40.314	41.425
31.469	32.411	33.353	34.295	35.237
38.166	33.133	33.987	34.842	35.697
				
68.552	70.546	72.539	74.533	76.526
59.008	59.808	60.608	61.407	41.425
31.469	32.411	33.353	34.295	35.237
29.063	30.253	31.444	28.74	29.518
				
68.552	70.546	72.539	74.533	76.526
39.682	41.587	43.491	40.314	41.425
33.478	34.474	33.636	34.566	35.496
31.237	32.157	33.078	33.999	34.92
				
68.552	70.546	72.539	74.533	76.526
36.982	38.093	39.204	40.314	41.425
33.43	34.307	35.184	36.061	36.938
28.298	29.035	29.772	29.239	30.054
				
68.552	70.546	72.539	74.533	76.526
37.311	38.093	39.204	40.314	41.425
31.315	32.536	32.347	33.236	34.124
27.042	28.705	30.369	32.032	33.696
				
68.552	70.546	72.539	74.533	76.526
36.982	38.093	39.204	40.314	41.425
31.469	32.411	33.353	34.295	35.237
31.263	32.189	33.114	34.039	34.965
				
68.552	70.546	72.539	74.533	76.526
36.982	38.093	39.204	40.314	41.425
34.632	35.557	36.483	37.408	38.333
31.263	32.189	33.114	34.039	34.965
				
68.552	70.546	72.539	74.533	76.526
40.421	42.316	44.211	46.107	48.002
31.469	32.411	33.353	34.295	35.237
27.917	28.625	29.334	30.042	30.75
				
68.552	70.546	72.539	74.533	76.526
36.982	38.093	39.204	40.314	41.425
31.469	32.411	33.353	34.295	35.237
31.299	32.203	33.107	34.011	34.916
				
68.552	70.546	72.539	74.533	76.526
36.982	38.093	39.204	40.314	41.425
36.269	37.131	37.992	38.854	39.715
30.411	31.302	32.192	33.083	33.973
