63.965	72.200	80.434	88.669	96.904
55.414	55.927	64.702	62.785	67.543
34.061	36.220	41.841	47.525	53.209
28.908	34.387	36.602	40.358	44.114

63.965	72.200	80.434	88.669	96.904
44.729	52.752	60.776	62.977	70.633
30.920	43.026	50.378	57.021	62.121
30.412	35.256	38.456	48.242	54.190

63.965	72.200	80.434	88.669	96.904
47.025	55.099	60.080	66.743	73.407
33.491	40.273	47.054	53.836	60.618
31.454	40.364	44.823	48.754	50.873

63.965	72.200	80.434	88.669	96.904
49.334	57.396	65.459	73.522	81.585
39.695	48.093	44.444	50.573	56.831
27.954	33.024	36.282	41.020	46.527

63.965	72.200	80.434	88.669	96.904
34.569	43.708	51.058	58.543	66.028
29.902	34.413	38.882	43.289	47.743
29.943	32.428	37.059	41.199	46.069

63.965	72.200	80.434	88.669	96.904
34.569	42.692	52.518	58.543	67.164
32.018	38.949	45.767	50.043	59.882
30.805	39.205	46.573	53.940	61.308

63.965	72.200	80.434	88.669	96.904
34.569	57.928	64.099	67.946	78.659
32.988	40.763	47.948	55.292	60.337
35.661	35.202	39.106	43.009	46.913

63.965	72.200	80.434	88.669	96.904
34.569	43.708	53.102	60.872	66.506
31.866	39.532	45.680	51.828	57.976
30.786	35.960	41.568	46.338	50.425

63.965	72.200	80.434	88.669	96.904
59.300	55.479	61.194	66.910	78.584
32.588	37.687	45.567	51.505	56.758
28.061	34.533	40.012	45.490	50.799

63.965	72.200	80.434	88.669	96.904
47.626	54.182	60.849	61.502	67.273
38.758	44.487	49.453	54.418	59.383
30.512	37.872	45.233	52.594	50.263

