45.357	45.965	46.573	47.181	47.789
23.068	23.677	24.285	24.893	25.501
23.716	24.29	24.864	25.438	24.885
22.886	23.349	23.813	24.276	24.74
				
45.357	45.965	46.573	47.181	47.789
23.052	23.659	24.266	24.874	25.481
23.007	23.594	24.181	24.768	25.355
23.807	24.05	23.991	24.106	24.222
				
45.357	45.965	46.573	47.181	47.789
27.243	27.833	28.423	29.013	29.603
22.899	23.33	23.762	24.193	24.624
23.038	23.358	23.808	24.258	24.709
				
45.357	45.965	46.573	47.181	47.789
23.04	23.647	24.255	24.862	25.47
22.968	23.576	24.184	24.792	25.4
23.035	23.294	23.724	24.153	24.583
				
45.357	45.965	46.573	47.181	47.789
27.243	27.833	28.423	29.013	29.603
25.408	25.997	26.586	27.175	27.764
22.957	23.512	24.067	24.288	24.754
				
45.357	45.965	46.573	47.181	47.789
27.243	27.833	28.423	29.013	29.603
23.059	23.371	23.827	24.282	24.737
23.782	24.054	24.014	24.138	24.262
				
45.357	45.965	46.573	47.181	47.789
23.068	23.677	24.285	24.893	25.501
23.894	24.142	24.389	24.637	24.885
23.898	23.829	23.925	24.021	24.117
				
45.357	45.965	46.573	47.181	47.789
23.068	23.677	24.285	24.893	25.501
23.275	23.615	23.955	24.294	24.634
24.01	24.164	24.065	24.204	24.343
				
45.357	45.965	46.573	47.181	47.789
23.068	23.677	24.285	24.893	25.501
23.059	23.371	23.827	24.282	24.737
23.083	23.554	24.024	24.494	24.965
				
45.357	45.965	46.573	47.181	47.789
23.068	23.677	24.285	24.893	25.501
23.791	24.072	24.353	24.634	24.915
22.99	23.32	23.783	24.245	24.708
