85.422	93.036	100.650	108.264	115.878
71.104	70.930	77.327	83.725	90.122
40.155	41.419	54.228	60.332	70.651
28.457	34.648	40.808	46.972	54.946

85.422	93.036	100.650	108.264	115.878
58.259	81.366	84.965	88.564	92.163
29.231	36.174	61.057	61.400	66.407
30.092	34.907	39.198	43.489	47.780

85.422	93.036	100.650	108.264	115.878
53.701	61.194	72.003	78.572	85.482
39.158	40.917	47.147	53.377	59.607
35.625	40.025	44.715	49.596	54.477

85.422	93.036	100.650	108.264	115.878
60.908	81.366	84.965	88.564	92.163
43.840	51.976	58.469	68.172	75.163
29.326	36.334	37.209	45.734	48.466

85.422	93.036	100.650	108.264	115.878
53.701	61.194	68.686	76.178	85.870
33.292	42.543	48.780	50.662	60.935
38.285	46.706	53.161	59.752	65.537

85.422	93.036	100.650	108.264	115.878
61.705	69.303	76.902	84.644	91.588
33.343	47.944	50.404	70.206	77.098
33.531	38.551	43.063	48.116	53.169

85.422	93.036	100.650	108.264	115.878
60.064	67.474	74.884	82.293	89.703
46.352	52.510	58.947	64.338	70.489
30.461	36.537	42.968	47.790	53.291

85.422	93.036	100.650	108.264	115.878
53.741	61.207	81.188	76.139	95.527
47.396	53.831	67.652	73.904	65.248
29.702	36.930	41.820	45.278	50.079

85.422	93.036	100.650	108.264	115.878
54.621	62.237	70.330	82.776	88.522
47.209	54.553	52.984	59.699	75.700
30.667	40.487	47.374	51.353	57.508

85.422	93.036	100.650	108.264	115.878
52.552	60.054	89.254	94.601	94.649
47.203	53.642	60.081	66.519	72.958
34.050	39.750	41.425	45.890	61.658

